조사번호,조사지역,주구분,조사일자,시간대,X좌표,Y좌표,행정구역명,날씨,남자10대,남자20대,남자30대,남자40대,남자50대,여자10대,여자20대,여자30대,여자40대,여자50대
2592,B지점(롯데백화점 앞),주중,2010-06-24,19시~20시까지,324534,555932,경기도 구리시 수택1동,흐림,54,130,192,86,68,106,196,152,82,48
2592,B지점(롯데백화점 앞),주말,2010-06-26,12시~13시까지,324534,555932,경기도 구리시 수택1동,흐림,98,174,140,86,52,194,208,202,80,166
2592,B지점(롯데백화점 앞),주말,2010-06-26,19시~20시까지,324534,555932,경기도 구리시 수택1동,흐림,124,184,234,112,72,232,242,220,90,62
2593,A지점(정각사입구 사거리),주중,2010-06-25,12시~13시까지,323525,554735,경기도 구리시 교문동,흐림,18,26,32,30,26,12,36,48,40,16
2593,A지점(정각사입구 사거리),주중,2010-06-25,19시~20시까지,323525,554735,경기도 구리시 교문동,흐림,40,44,62,50,22,48,28,44,32,28
2593,A지점(정각사입구 사거리),주말,2010-06-27,12시~13시까지,323525,554735,경기도 구리시 교문동,흐림,36,40,56,44,18,50,26,40,28,30
2593,A지점(정각사입구 사거리),주말,2010-06-27,19시~20시까지,323525,554735,경기도 구리시 교문동,흐림,54,62,86,68,32,64,40,58,44,42
2594,B지점(현대카센타 앞),주중,2010-06-25,12시~13시까지,323619,554731,경기도 구리시 교문2동,흐림,16,24,30,28,28,10,34,46,38,14
2594,B지점(현대카센타 앞),주중,2010-06-25,19시~20시까지,323619,554731,경기도 구리시 교문2동,흐림,38,42,58,48,20,54,26,42,30,26
2594,B지점(현대카센타 앞),주말,2010-06-27,12시~13시까지,323619,554731,경기도 구리시 교문2동,흐림,32,36,52,40,16,48,22,36,24,26
2594,B지점(현대카센타 앞),주말,2010-06-27,19시~20시까지,323619,554731,경기도 구리시 교문2동,흐림,50,54,48,56,28,42,36,50,42,36
2595,오일뱅크주변,주중,2010-06-15,12시~13시까지,311068,522016,경기도 수원시 정자동,맑음,12,21,25,26,12,9,36,32,21,12
2595,오일뱅크주변,주중,2010-06-15,19시~20시까지,311068,522016,경기도 수원시 정자동,맑음,192,42,36,48,36,204,78,66,30,30
2595,오일뱅크주변,주말,2010-06-26,12시~13시까지,311068,522016,경기도 수원시 정자동,맑음,54,33,42,25,32,86,35,24,42,23
2595,오일뱅크주변,주말,2010-06-26,19시~20시까지,311068,522016,경기도 수원시 정자동,맑음,86,42,61,49,60,79,45,65,44,36
2596,라이프스포츠센터앞,주중,2010-06-15,12시~13시까지,311004,522121,경기도 수원시 정자동,맑음,11,21,22,14,31,9,10,26,21,16
2596,라이프스포츠센터앞,주중,2010-06-15,19시~20시까지,311004,522121,경기도 수원시 정자동,맑음,138,42,42,60,66,68,32,72,36,42
2596,라이프스포츠센터앞,주말,2010-06-26,12시~13시까지,311004,522121,경기도 수원시 정자동,맑음,36,45,65,95,42,35,46,52,46,39
2596,라이프스포츠센터앞,주말,2010-06-26,19시~20시까지,311004,522121,경기도 수원시 정자동,맑음,34,56,62,75,63,34,43,52,36,46
2597,A지점(위니아딤채앞),주말,2010-06-26,12시~13시까지,393837,486794,충청북도 충주시 교현2동,맑음,44,8,0,10,26,12,8,12,10,26
2597,A지점(위니아딤채앞),주말,2010-06-26,19시~20시까지,393837,486794,충청북도 충주시 교현2동,맑음,28,12,34,28,26,12,10,16,24,24
2598,A,주중,2010-07-06,12시~13시까지,518638,327125,울산광역시 남구 신정동,맑음,0,33,30,42,90,18,12,18,18,93
2598,A,주중,2010-07-06,19시~20시까지,518638,327125,울산광역시 남구 신정동,맑음,48,36,30,24,105,45,39,15,21,63
2598,A,주말,2010-07-10,12시~13시까지,518638,327125,울산광역시 남구 신정동,맑음,9,33,18,30,63,0,24,27,6,54
2598,A,주말,2010-07-10,19시~20시까지,518638,327125,울산광역시 남구 신정동,맑음,42,33,9,21,120,33,18,15,6,69
2599,B지점(삼천리자전거앞),주말,2010-06-26,12시~13시까지,393848,486735,충청북도 충주시 교현2동,맑음,2,4,2,10,22,12,0,2,4,10
2599,B지점(삼천리자전거앞),주말,2010-06-26,19시~20시까지,393848,486735,충청북도 충주시 교현2동,맑음,28,12,34,28,26,24,10,12,20,22
2600,B,주중,2010-07-06,12시~13시까지,518824,327238,울산광역시 남구 신정동,맑음,0,18,42,114,108,0,18,15,21,48
2600,B,주중,2010-07-06,19시~20시까지,518824,327238,울산광역시 남구 신정동,맑음,15,12,9,39,84,3,0,3,15,48
2600,B,주말,2010-07-10,12시~13시까지,518824,327238,울산광역시 남구 신정동,맑음,12,9,6,9,36,0,6,9,3,21
2600,B,주말,2010-07-10,19시~20시까지,518824,327238,울산광역시 남구 신정동,맑음,9,9,9,15,69,6,0,12,18,39
2601,훼미리마트앞,주중,2010-07-09,12시~13시까지,309247,520007,경기도 수원시 구운동,맑음,3,6,21,11,34,2,4,12,21,23
2601,훼미리마트앞,주중,2010-07-09,19시~20시까지,309247,520007,경기도 수원시 구운동,맑음,32,21,25,32,41,21,18,21,31,53
2601,훼미리마트앞,주말,2010-07-10,12시~13시까지,309247,520007,경기도 수원시 구운동,흐림,44,36,36,24,72,78,30,36,18,66
2601,훼미리마트앞,주말,2010-07-10,19시~20시까지,309247,520007,경기도 수원시 구운동,흐림,65,34,48,62,51,63,45,39,26,42
2602,A지점(용우동앞),주말,2010-07-03,12시~13시까지,394016,487320,충청북도 충주시 금릉동,비,30,10,10,38,32,10,20,40,32,40
2602,A지점(용우동앞),주말,2010-07-03,19시~20시까지,394016,487320,충청북도 충주시 금릉동,비,44,60,46,26,10,26,38,48,68,22
2603,어머니공판장앞,주중,2010-07-09,12시~13시까지,309373,519942,경기도 수원시 구운동,맑음,5,12,34,34,46,5,14,22,41,56
2603,어머니공판장앞,주중,2010-07-09,19시~20시까지,309373,519942,경기도 수원시 구운동,맑음,15,24,32,41,54,20,14,23,41,62
2603,어머니공판장앞,주말,2010-07-10,12시~13시까지,309373,519942,경기도 수원시 구운동,맑음,16,12,15,16,18,6,18,13,6,24
2603,어머니공판장앞,주말,2010-07-10,19시~20시까지,309373,519942,경기도 수원시 구운동,맑음,14,22,41,22,16,14,18,23,21,34
2604,B지점(연수동 농협앞),주말,2010-07-03,12시~13시까지,393772,487335,충청북도 충주시 금릉동,비,56,26,8,36,18,38,34,40,52,28
2604,B지점(연수동 농협앞),주말,2010-07-03,19시~20시까지,393772,487335,충청북도 충주시 금릉동,비,50,20,34,34,22,24,30,30,54,28
2605,권선시장앞 ,주중,2010-07-01,12시~13시까지,313637,517539,경기도 수원시 권선1동,맑음,4,11,35,41,38,5,18,34,41,35
2605,권선시장앞 ,주중,2010-07-01,19시~20시까지,313637,517539,경기도 수원시 권선1동,맑음,18,24,18,18,24,6,42,48,42,24
2605,권선시장앞 ,주말,2010-07-03,12시~13시까지,313637,517539,경기도 수원시 권선1동,맑음,18,24,18,18,24,6,42,48,42,24
2605,권선시장앞 ,주말,2010-07-03,19시~20시까지,313637,517539,경기도 수원시 권선1동,맑음,96,24,12,18,48,30,66,60,54,30
2606,주공아파트주변,주중,2010-07-01,12시~13시까지,313747,517484,경기도 수원시 권선1동,맑음,3,22,43,35,41,5,14,52,41,38
2606,주공아파트주변,주중,2010-07-01,19시~20시까지,313747,517484,경기도 수원시 권선1동,맑음,43,15,28,36,51,41,33,25,87,41
2606,주공아파트주변,주말,2010-07-03,12시~13시까지,313747,517484,경기도 수원시 권선1동,맑음,96,24,12,18,48,30,66,60,54,30
2606,주공아파트주변,주말,2010-07-03,19시~20시까지,313747,517484,경기도 수원시 권선1동,맑음,35,18,29,41,25,34,46,74,43,28
2607,세븐일레븐 앞,주중,2010-07-06,12시~13시까지,289097,528031,경기도 시흥시 정왕본동,맑음,10,5,7,8,11,12,3,14,12,6
2607,세븐일레븐 앞,주중,2010-07-06,19시~20시까지,289097,528031,경기도 시흥시 정왕본동,맑음,14,8,13,15,16,17,11,20,23,18
2607,세븐일레븐 앞,주말,2010-07-03,12시~13시까지,289097,528031,경기도 시흥시 정왕본동,비,17,6,8,11,12,15,5,17,1,9
2607,세븐일레븐 앞,주말,2010-07-03,19시~20시까지,289097,528031,경기도 시흥시 정왕본동,비,15,19,17,18,17,14,13,22,24,22
2608,예람어린이집 앞,주중,2010-07-06,12시~13시까지,289136,527906,경기도 시흥시 정왕본동,맑음,21,7,12,14,20,25,8,31,18,23
2608,예람어린이집 앞,주중,2010-07-06,19시~20시까지,289136,527906,경기도 시흥시 정왕본동,맑음,23,12,13,17,18,28,14,35,21,20
2608,예람어린이집 앞,주말,2010-07-03,12시~13시까지,289136,527906,경기도 시흥시 정왕본동,비,25,11,14,17,22,31,15,35,20,28
2608,예람어린이집 앞,주말,2010-07-03,19시~20시까지,289136,527906,경기도 시흥시 정왕본동,비,26,20,24,18,21,33,21,39,28,25
2609,"김포노인복지회관,김포어린이집 앞",주중,2010-06-30,12시~13시까지,285825,559187,경기도 김포시 북변동,맑음,6,30,54,36,48,6,42,72,84,108
2609,"김포노인복지회관,김포어린이집 앞",주중,2010-06-30,19시~20시까지,285825,559187,경기도 김포시 북변동,맑음,96,84,54,78,84,108,96,92,114,96
2610,훼미리마트 앞(여성회관),주중,2010-07-01,12시~13시까지,288657,527965,경기도 시흥시 정왕본동,맑음,6,9,24,15,15,2,3,20,25,12
2610,훼미리마트 앞(여성회관),주중,2010-07-01,19시~20시까지,288657,527965,경기도 시흥시 정왕본동,맑음,7,12,28,17,12,4,7,40,53,11
2610,훼미리마트 앞(여성회관),주말,2010-07-04,12시~13시까지,288657,527965,경기도 시흥시 정왕본동,맑음,10,13,29,17,16,4,7,18,21,15
2610,훼미리마트 앞(여성회관),주말,2010-07-04,19시~20시까지,288657,527965,경기도 시흥시 정왕본동,맑음,19,15,28,21,16,9,10,29,31,18
2611,기아정비카센터 앞,주중,2010-07-01,12시~13시까지,288562,527836,경기도 시흥시 정왕1동,맑음,15,24,31,29,21,9,19,26,18,13
2611,기아정비카센터 앞,주중,2010-07-01,19시~20시까지,288562,527836,경기도 시흥시 정왕1동,맑음,17,25,35,31,24,11,23,35,27,16
2611,기아정비카센터 앞,주말,2010-07-04,12시~13시까지,288562,527836,경기도 시흥시 정왕1동,맑음,13,27,38,33,24,12,20,21,25,16
2611,기아정비카센터 앞,주말,2010-07-04,19시~20시까지,288562,527836,경기도 시흥시 정왕1동,맑음,21,26,33,31,28,15,28,35,29,20
2612,"부천시 원미구 중1동 1136-3, 아울렛 중동점 앞",주말,2010-06-13,12시~13시까지,291875,544954,경기도 부천시 중2동,맑음,108,126,114,126,96,144,162,132,144,114
2612,"부천시 원미구 중1동 1136-3, 아울렛 중동점 앞",주말,2010-06-13,19시~20시까지,291875,544954,경기도 부천시 중2동,맑음,126,156,132,138,108,192,204,168,156,126
2613,"이마트, 롯데리아 옆",주중,2010-06-21,12시~13시까지,288315,527810,경기도 시흥시 정왕2동,맑음,10,27,29,28,12,12,32,56,51,18
2613,"이마트, 롯데리아 옆",주중,2010-06-21,19시~20시까지,288315,527810,경기도 시흥시 정왕2동,맑음,20,35,37,31,19,24,48,69,59,25
2613,"이마트, 롯데리아 옆",주말,2010-06-13,12시~13시까지,288315,527810,경기도 시흥시 정왕2동,비,19,41,38,29,11,27,49,69,52,19
2613,"이마트, 롯데리아 옆",주말,2010-06-13,19시~20시까지,288315,527810,경기도 시흥시 정왕2동,비,23,71,59,47,17,42,83,81,67,27
2614,"중1동 1127번지, 지중해 횟집 앞",주말,2010-06-13,12시~13시까지,291968,544649,경기도 부천시 중2동,맑음,84,114,126,96,72,126,144,138,120,96
2614,"중1동 1127번지, 지중해 횟집 앞",주말,2010-06-13,19시~20시까지,291968,544649,경기도 부천시 중2동,맑음,132,168,138,126,108,174,186,162,144,97
2615,퓨처월드 앞,주중,2010-06-21,12시~13시까지,288212,527680,경기도 시흥시 정왕2동,맑음,17,48,36,30,10,24,56,54,25,7
2615,퓨처월드 앞,주중,2010-06-21,19시~20시까지,288212,527680,경기도 시흥시 정왕2동,맑음,27,58,41,32,12,31,65,39,20,9
2615,퓨처월드 앞,주말,2010-06-13,12시~13시까지,288212,527680,경기도 시흥시 정왕2동,비,29,52,37,34,11,35,73,59,24,9
2615,퓨처월드 앞,주말,2010-06-13,19시~20시까지,288212,527680,경기도 시흥시 정왕2동,비,32,61,43,34,13,39,98,49,21,11
2616,농협중앙회,주중,2010-06-30,12시~13시까지,285733,559277,경기도 김포시 북변동,맑음,6,48,54,42,36,18,84,72,78,96
2616,농협중앙회,주중,2010-06-30,19시~20시까지,285733,559277,경기도 김포시 북변동,맑음,84,84,78,56,66,126,108,90,84,102
2616,농협중앙회,주말,2010-06-19,12시~13시까지,285733,559277,경기도 김포시 북변동,맑음,156,42,24,42,42,114,72,42,54,78
2616,농협중앙회,주말,2010-06-19,19시~20시까지,285733,559277,경기도 김포시 북변동,맑음,138,66,36,42,48,150,96,72,66,84
2617,GS25주변,주중,2010-06-15,12시~13시까지,314134,517151,경기도 수원시 권선동,맑음,6,8,11,12,24,4,9,8,7,12
2617,GS25주변,주중,2010-06-15,19시~20시까지,314134,517151,경기도 수원시 권선동,맑음,14,21,26,18,26,11,15,23,41,32
2617,GS25주변,주말,2010-06-26,12시~13시까지,314134,517151,경기도 수원시 권선동,맑음,21,14,22,18,23,19,10,18,25,18
2617,GS25주변,주말,2010-06-26,19시~20시까지,314134,517151,경기도 수원시 권선동,맑음,14,10,19,21,16,28,16,20,9,26
2618,세븐일레븐 앞(시흥관광 뒤),주중,2010-06-28,12시~13시까지,289408,526891,경기도 시흥시 정왕1동,맑음,2,4,22,16,4,3,6,7,4,2
2618,세븐일레븐 앞(시흥관광 뒤),주중,2010-06-28,19시~20시까지,289408,526891,경기도 시흥시 정왕1동,맑음,8,10,30,25,2,5,9,12,10,1
6751,B지점,주중,2010-11-12,12시~13시까지,394171,527242,강원도 원주시 단계동,맑음,2,6,3,6,7,3,5,11,2,3
2618,세븐일레븐 앞(시흥관광 뒤),주말,2010-06-12,12시~13시까지,289408,526891,경기도 시흥시 정왕1동,비,4,8,29,18,10,3,12,14,6,15
2618,세븐일레븐 앞(시흥관광 뒤),주말,2010-06-12,19시~20시까지,289408,526891,경기도 시흥시 정왕1동,비,9,23,35,39,5,11,17,19,37,9
2619,A지점(하나로약국 앞),주말,2010-06-26,12시~13시까지,433042,486962,충청북도 단양군 단양읍,비,36,184,164,100,108,32,108,116,80,120
2619,A지점(하나로약국 앞),주말,2010-06-26,19시~20시까지,433042,486962,충청북도 단양군 단양읍,비,52,148,124,44,76,44,100,132,40,72
2620,밝은미소안과,주중,2010-06-29,12시~13시까지,313503,516906,경기도 수원시 권선2동,맑음,6,21,18,32,22,4,22,14,23,36
2620,밝은미소안과,주중,2010-06-29,19시~20시까지,313503,516906,경기도 수원시 권선2동,맑음,42,32,94,68,46,35,34,72,56,42
2620,밝은미소안과,주말,2010-07-03,12시~13시까지,313503,516906,경기도 수원시 권선2동,맑음,54,36,30,42,18,12,24,72,30,18
2620,밝은미소안과,주말,2010-07-03,19시~20시까지,313503,516906,경기도 수원시 권선2동,맑음,35,48,72,64,49,34,33,83,69,26
2621,김해세무서 4거리 ,주중,2010-07-12,12시~13시까지,480757,292634,경상남도 김해시 부원동,맑음,4,16,156,64,100,2,164,80,76,112
2621,김해세무서 4거리 ,주중,2010-07-12,19시~20시까지,480757,292634,경상남도 김해시 부원동,맑음,20,76,30,72,124,16,220,88,112,44
2621,김해세무서 4거리 ,주말,2010-06-26,12시~13시까지,480757,292634,경상남도 김해시 부원동,맑음,6,10,54,50,96,8,62,96,84,94
2621,김해세무서 4거리 ,주말,2010-06-26,19시~20시까지,480757,292634,경상남도 김해시 부원동,맑음,12,42,26,56,76,22,108,78,80,56
2622,A지점,주중,2010-07-07,12시~13시까지,299006,542497,경기도 광명시 광명3동,맑음,14,126,156,288,618,10,372,546,756,516
2622,A지점,주중,2010-07-07,19시~20시까지,299006,542497,경기도 광명시 광명3동,맑음,222,258,372,804,558,498,582,792,796,222
2622,A지점,주말,2010-07-03,12시~13시까지,299006,542497,경기도 광명시 광명3동,맑음,258,312,378,348,246,318,672,864,828,498
2622,A지점,주말,2010-07-03,19시~20시까지,299006,542497,경기도 광명시 광명3동,맑음,354,358,258,332,276,498,468,732,408,304
2623,B지점(단양시장 앞),주말,2010-06-26,12시~13시까지,433063,486818,충청북도 단양군 단양읍,비,32,120,84,76,84,20,44,76,68,80
2623,B지점(단양시장 앞),주말,2010-06-26,19시~20시까지,433063,486818,충청북도 단양군 단양읍,비,20,100,92,32,28,28,72,68,28,24
2624,비어케빈앞,주중,2010-06-28,12시~13시까지,289231,526833,경기도 시흥시 정왕1동,맑음,4,7,19,18,8,6,9,11,7,4
2624,비어케빈앞,주중,2010-06-28,19시~20시까지,289231,526833,경기도 시흥시 정왕1동,맑음,5,11,32,40,3,9,10,12,11,2
2624,비어케빈앞,주말,2010-06-12,12시~13시까지,289231,526833,경기도 시흥시 정왕1동,비,7,11,25,19,8,11,17,19,14,12
2624,비어케빈앞,주말,2010-06-12,19시~20시까지,289231,526833,경기도 시흥시 정왕1동,비,9,28,38,41,4,15,21,20,17,7
2625,삼천리아파트,주중,2010-06-29,12시~13시까지,313601,517039,경기도 수원시 권선동,맑음,24,21,34,43,41,23,36,44,35,41
2625,삼천리아파트,주중,2010-06-29,19시~20시까지,313601,517039,경기도 수원시 권선동,맑음,60,31,74,68,39,54,35,97,89,68
2625,삼천리아파트,주말,2010-07-03,12시~13시까지,313601,517039,경기도 수원시 권선동,맑음,48,42,46,30,24,60,18,18,42,30
2625,삼천리아파트,주말,2010-07-03,19시~20시까지,313601,517039,경기도 수원시 권선동,맑음,26,40,34,43,67,55,42,32,45,28
2626,B지점,주중,2010-07-07,12시~13시까지,298844,542531,경기도 광명시 광명3동,맑음,12,96,144,114,318,30,126,168,342,396
2626,B지점,주중,2010-07-07,19시~20시까지,298844,542531,경기도 광명시 광명3동,맑음,498,726,396,408,216,696,816,1476,792,324
2626,B지점,주말,2010-07-03,12시~13시까지,298844,542531,경기도 광명시 광명3동,맑음,408,336,498,294,204,498,786,744,762,384
2626,B지점,주말,2010-07-03,19시~20시까지,298844,542531,경기도 광명시 광명3동,맑음,306,678,558,408,378,588,966,804,1386,168
2648,B. 평성교회앞,주말,2010-07-03,19시~20시까지,305775,532329,경기도 안양시 안양7동,비,24,27,63,68,60,12,6,33,39,30
