'조사번호'	'조사지역'	'주구분'	'조사일자'	'시간대'	'X좌표'	'Y좌표'	'행정구역명'	'날씨'	'남자10대'	'남자20대'	'남자30대'	'남자40대'	'남자50대'	'여자10대'	'여자20대'	'여자30대'	'여자40대'	'여자50대'
'7770'	'종합장식'	'주중'	'2010-11-10'	'12시~13시까지'	'324884'	'536722'	'경기도 성남시 하대원동'	'맑음'	'0'	'15'	'10'	'6'	'13'	'0'	'25'	'25'	'11'	'16'
'7770'	'종합장식'	'주중'	'2010-11-10'	'19시~20시까지'	'324884'	'536722'	'경기도 성남시 하대원동'	'맑음'	'32'	'26'	'11'	'13'	'25'	'29'	'59'	'51'	'28'	'22'
'7770'	'종합장식'	'주말'	'2010-11-07'	'12시~13시까지'	'324884'	'536722'	'경기도 성남시 하대원동'	'비'	'15'	'13'	'11'	'25'	'22'	'13'	'28'	'50'	'20'	'20'
'7770'	'종합장식'	'주말'	'2010-11-07'	'19시~20시까지'	'324884'	'536722'	'경기도 성남시 하대원동'	'비'	'25'	'25'	'12'	'31'	'28'	'28'	'13'	'55'	'15'	'25'
'7855'	'한국화훼농협'	'주중'	'2010-10-01'	'12시~13시까지'	'321899'	'526446'	'경기도 성남시 구미동'	'흐림'	'0'	'22'	'14'	'5'	'25'	'0'	'10'	'40'	'24'	'50'
'7855'	'한국화훼농협'	'주중'	'2010-10-01'	'19시~20시까지'	'321899'	'526446'	'경기도 성남시 구미동'	'흐림'	'11'	'28'	'33'	'25'	'15'	'22'	'22'	'55'	'25'	'40'
'7855'	'한국화훼농협'	'주말'	'2010-10-02'	'12시~13시까지'	'321899'	'526446'	'경기도 성남시 구미동'	'비'	'40'	'50'	'22'	'25'	'15'	'35'	'15'	'55'	'55'	'31'
'7855'	'한국화훼농협'	'주말'	'2010-10-02'	'19시~20시까지'	'321899'	'526446'	'경기도 성남시 구미동'	'비'	'12'	'55'	'22'	'22'	'40'	'15'	'44'	'25'	'35'	'11'
'7856'	'훼미리마트'	'주중'	'2010-10-13'	'12시~13시까지'	'321143'	'529648'	'경기도 성남시 정자1동'	'흐림'	'0'	'60'	'143'	'71'	'31'	'0'	'60'	'40'	'40'	'4'
'7856'	'훼미리마트'	'주중'	'2010-10-13'	'19시~20시까지'	'321143'	'529648'	'경기도 성남시 정자1동'	'흐림'	'0'	'100'	'175'	'110'	'145'	'0'	'115'	'61'	'65'	'6'
'7856'	'훼미리마트'	'주말'	'2010-10-10'	'12시~13시까지'	'321143'	'529648'	'경기도 성남시 정자1동'	'흐림'	'6'	'40'	'60'	'15'	'50'	'11'	'75'	'50'	'15'	'7'
'7856'	'훼미리마트'	'주말'	'2010-10-10'	'19시~20시까지'	'321143'	'529648'	'경기도 성남시 정자1동'	'흐림'	'5'	'45'	'70'	'54'	'5'	'5'	'100'	'45'	'14'	'6'
'7858'	'건영공인중개사'	'주중'	'2010-10-27'	'12시~13시까지'	'322427'	'534053'	'경기도 성남시 야탑3동'	'맑음'	'0'	'15'	'25'	'21'	'55'	'0'	'26'	'51'	'30'	'70'
'7858'	'건영공인중개사'	'주중'	'2010-10-27'	'19시~20시까지'	'322427'	'534053'	'경기도 성남시 야탑3동'	'맑음'	'86'	'14'	'26'	'14'	'40'	'106'	'31'	'55'	'25'	'55'
'7858'	'건영공인중개사'	'주말'	'2010-10-24'	'12시~13시까지'	'322427'	'534053'	'경기도 성남시 야탑3동'	'흐림'	'20'	'15'	'45'	'22'	'95'	'22'	'15'	'51'	'30'	'108'
'7858'	'건영공인중개사'	'주말'	'2010-10-24'	'19시~20시까지'	'322427'	'534053'	'경기도 성남시 야탑3동'	'흐림'	'71'	'10'	'30'	'11'	'56'	'15'	'30'	'46'	'55'	'35'
'7988'	'바다약국'	'주중'	'2010-11-03'	'12시~13시까지'	'323790'	'536805'	'경기도 성남시 성남동'	'맑음'	'0'	'18'	'14'	'28'	'55'	'0'	'22'	'43'	'7'	'25'
'7988'	'바다약국'	'주중'	'2010-11-03'	'19시~20시까지'	'323790'	'536805'	'경기도 성남시 성남동'	'맑음'	'18'	'19'	'11'	'5'	'18'	'19'	'11'	'18'	'7'	'17'
'7988'	'바다약국'	'주말'	'2010-10-31'	'12시~13시까지'	'323790'	'536805'	'경기도 성남시 성남동'	'맑음'	'15'	'31'	'14'	'22'	'16'	'35'	'10'	'14'	'13'	'16'
'7988'	'바다약국'	'주말'	'2010-10-31'	'19시~20시까지'	'323790'	'536805'	'경기도 성남시 성남동'	'맑음'	'35'	'66'	'11'	'38'	'11'	'15'	'11'	'11'	'18'	'11'
'7990'	'한림학원'	'주중'	'2010-11-10'	'12시~13시까지'	'324985'	'536753'	'경기도 성남시 하대원동'	'맑음'	'0'	'10'	'4'	'4'	'14'	'0'	'15'	'11'	'15'	'11'
'7990'	'한림학원'	'주중'	'2010-11-10'	'19시~20시까지'	'324985'	'536753'	'경기도 성남시 하대원동'	'맑음'	'28'	'19'	'5'	'5'	'28'	'35'	'30'	'22'	'25'	'28'
'7990'	'한림학원'	'주말'	'2010-11-07'	'12시~13시까지'	'324985'	'536753'	'경기도 성남시 하대원동'	'비'	'10'	'13'	'6'	'9'	'6'	'14'	'14'	'22'	'3'	'16'
'7990'	'한림학원'	'주말'	'2010-11-07'	'19시~20시까지'	'324985'	'536753'	'경기도 성남시 하대원동'	'비'	'7'	'2'	'4'	'14'	'11'	'7'	'11'	'11'	'6'	'11'
'7991'	'제일치과'	'주중'	'2010-11-11'	'12시~13시까지'	'325729'	'537505'	'경기도 성남시 상대원2동'	'비'	'0'	'19'	'10'	'10'	'30'	'0'	'10'	'35'	'40'	'68'
'7991'	'제일치과'	'주중'	'2010-11-11'	'19시~20시까지'	'325729'	'537505'	'경기도 성남시 상대원2동'	'비'	'28'	'38'	'20'	'6'	'32'	'45'	'32'	'40'	'46'	'72'
'7991'	'제일치과'	'주말'	'2010-11-13'	'12시~13시까지'	'325729'	'537505'	'경기도 성남시 상대원2동'	'맑음'	'42'	'20'	'18'	'15'	'28'	'11'	'18'	'20'	'25'	'72'
'7991'	'제일치과'	'주말'	'2010-11-13'	'19시~20시까지'	'325729'	'537505'	'경기도 성남시 상대원2동'	'맑음'	'72'	'25'	'22'	'20'	'25'	'45'	'32'	'22'	'45'	'45'
'8016'	'3번출구'	'주중'	'2010-10-06'	'12시~13시까지'	'325852'	'539197'	'경기도 성남시 단대동'	'흐림'	'0'	'13'	'15'	'32'	'38'	'0'	'15'	'16'	'29'	'25'
'8016'	'3번출구'	'주중'	'2010-10-06'	'19시~20시까지'	'325852'	'539197'	'경기도 성남시 단대동'	'흐림'	'14'	'41'	'49'	'41'	'62'	'3'	'28'	'49'	'33'	'39'
'8016'	'3번출구'	'주말'	'2010-10-03'	'12시~13시까지'	'325852'	'539197'	'경기도 성남시 단대동'	'비'	'21'	'18'	'7'	'4'	'14'	'11'	'34'	'6'	'15'	'16'
'8016'	'3번출구'	'주말'	'2010-10-03'	'19시~20시까지'	'325852'	'539197'	'경기도 성남시 단대동'	'비'	'18'	'35'	'7'	'16'	'18'	'29'	'45'	'22'	'13'	'24'
'8020'	'바이더웨이'	'주중'	'2010-10-06'	'12시~13시까지'	'325798'	'539077'	'경기도 성남시 단대동'	'흐림'	'0'	'4'	'5'	'4'	'9'	'0'	'4'	'13'	'5'	'11'
'8020'	'바이더웨이'	'주중'	'2010-10-06'	'19시~20시까지'	'325798'	'539077'	'경기도 성남시 단대동'	'흐림'	'32'	'25'	'12'	'22'	'38'	'5'	'41'	'32'	'19'	'20'
'8020'	'바이더웨이'	'주말'	'2010-10-03'	'12시~13시까지'	'325798'	'539077'	'경기도 성남시 단대동'	'비'	'3'	'15'	'13'	'20'	'31'	'4'	'20'	'15'	'11'	'32'
'8020'	'바이더웨이'	'주말'	'2010-10-03'	'19시~20시까지'	'325798'	'539077'	'경기도 성남시 단대동'	'비'	'9'	'10'	'25'	'20'	'22'	'3'	'5'	'6'	'25'	'31'
'8079'	'모란역 4번출구'	'주중'	'2010-11-04'	'12시~13시까지'	'323156'	'536923'	'경기도 성남시 성남동'	'흐림'	'0'	'65'	'31'	'16'	'135'	'0'	'95'	'45'	'86'	'65'
'8079'	'모란역 4번출구'	'주중'	'2010-11-04'	'19시~20시까지'	'323156'	'536923'	'경기도 성남시 성남동'	'흐림'	'4'	'99'	'66'	'86'	'64'	'7'	'95'	'55'	'88'	'11'
'8079'	'모란역 4번출구'	'주말'	'2010-11-06'	'12시~13시까지'	'323156'	'536923'	'경기도 성남시 성남동'	'흐림'	'45'	'131'	'41'	'88'	'188'	'66'	'131'	'61'	'95'	'195'
'8079'	'모란역 4번출구'	'주말'	'2010-11-06'	'19시~20시까지'	'323156'	'536923'	'경기도 성남시 성남동'	'흐림'	'86'	'245'	'76'	'159'	'95'	'131'	'245'	'119'	'131'	'56'
'8199'	'떡기볶기'	'주중'	'2010-10-13'	'12시~13시까지'	'321046'	'529659'	'경기도 성남시 정자1동'	'흐림'	'0'	'40'	'74'	'35'	'22'	'0'	'55'	'15'	'25'	'14'
'8199'	'떡기볶기'	'주중'	'2010-10-13'	'19시~20시까지'	'321046'	'529659'	'경기도 성남시 정자1동'	'흐림'	'0'	'76'	'125'	'65'	'36'	'0'	'100'	'25'	'40'	'22'
'8199'	'떡기볶기'	'주말'	'2010-10-10'	'12시~13시까지'	'321046'	'529659'	'경기도 성남시 정자1동'	'흐림'	'7'	'28'	'60'	'55'	'40'	'14'	'45'	'45'	'35'	'25'
'8199'	'떡기볶기'	'주말'	'2010-10-10'	'19시~20시까지'	'321046'	'529659'	'경기도 성남시 정자1동'	'흐림'	'25'	'70'	'141'	'25'	'5'	'11'	'115'	'40'	'11'	'10'
